text,label
What should I do to avoid this disease in future? at nursery stage,ASK_PREVENTION
Any long term way to prevent this problem? at booting stage,ASK_PREVENTION
Seed selection steps to prevent this disease? it is very rainy and humid these days and at vegetative stage,ASK_PREVENTION
Preventions? weather is dry and hot,ASK_PREVENTION
Prevention tips? weather is dry and hot,ASK_PREVENTION
How to stop this disease from coming back every year? lot of rain and cloudy days and at tillering stage,ASK_PREVENTION
What can I change in fertiliser and water management to avoid this? it is very rainy and humid these days and at booting stage,ASK_PREVENTION
"Next crop, how do I make sure this doesn’t come again? it is very rainy and humid these days and at vegetative stage",ASK_PREVENTION
Seed selection steps to prevent this disease? weather is dry and hot and at vegetative stage,ASK_PREVENTION
What can I change in fertiliser and water management to avoid this? very dry spell with cracked soil and at nursery stage,ASK_PREVENTION
Any long term way to prevent this problem? it is very rainy and humid these days and at near harvest,ASK_PREVENTION
"If this is hispa, how to stop it spreading next crop? very dry spell with cracked soil and at nursery stage",ASK_PREVENTION
Preventions? at near harvest,ASK_PREVENTION
What preventive measures should I take? at near harvest,ASK_PREVENTION
What preventive measures should I take? weather is dry and hot and at nursery stage,ASK_PREVENTION
මීලඟ කන්නයට මේක නැතිවෙන්න කොහොමද වගා කරගන්නෙ? very dry spell with cracked soil and at booting stage,ASK_PREVENTION
"If this is dead heart, how to stop it spreading next crop? it is very rainy and humid these days",ASK_PREVENTION
මීලඟ කන්නයට මේක නැතිවෙන්න කොහොමද වගා කරගන්නෙ? weather is dry and hot and at booting stage,ASK_PREVENTION
Is this caused by a fungus or an insect? at nursery stage,ASK_CAUSE
Is this caused by a fungus or an insect?,ASK_CAUSE
Does rainy weather cause this to spread fast? very dry spell with cracked soil,ASK_CAUSE
Does rainy weather cause this to spread fast? at nursery stage,ASK_CAUSE
Why are these brown spots appearing on the leaves? at vegetative stage,ASK_CAUSE
Is it because of too much nitrogen fertiliser?,ASK_CAUSE
Is this disease coming from the previous crop residues? at nursery stage,ASK_CAUSE
මේකට හේතුව වෙන්නේ කුමන ජීවියා ද?,ASK_CAUSE
Why does it always get worse when it rains a lot? very dry spell with cracked soil and at near harvest,ASK_CAUSE
What causes this disease? weather is dry and hot and at booting stage,ASK_CAUSE
Could grassy weeds on the bund be harbouring the pest?,ASK_CAUSE
Cause? at near harvest,ASK_CAUSE
What causes this disease? it is very rainy and humid these days,ASK_CAUSE
Reason for this disease? very dry spell with cracked soil and at vegetative stage,ASK_CAUSE
Is poor drainage causing this disease? very dry spell with cracked soil and at vegetative stage,ASK_CAUSE
Is poor soil fertility the main reason for this problem? at near harvest,ASK_CAUSE
Is climate change making this disease worse? very dry spell with cracked soil,ASK_CAUSE
Does continuous rice without rotation cause this disease? weather is dry and hot and at booting stage,ASK_CAUSE
Is it seed-borne or soil-borne? at tillering stage,ASK_CAUSE
Why are these brown spots appearing on the leaves? at nursery stage,ASK_CAUSE
Why is this happening to my field?,ASK_CAUSE
Main cause? lot of rain and cloudy days and at near harvest,ASK_CAUSE
Reason for this disease? at nursery stage,ASK_CAUSE
Is poor drainage causing this disease? lot of rain and cloudy days,ASK_CAUSE
Why does it always get worse when it rains a lot? lot of rain and cloudy days,ASK_CAUSE
මේකට හේතුව වෙන්නේ කුමන ජීවියා ද? at near harvest,ASK_CAUSE
Is this caused by a fungus or an insect? at booting stage,ASK_CAUSE
Why are these brown spots appearing on the leaves? lot of rain and cloudy days,ASK_CAUSE
Is poor soil fertility the main reason for this problem? it is very rainy and humid these days,ASK_CAUSE
Is this disease coming from the previous crop residues? at booting stage,ASK_CAUSE
Is climate change making this disease worse? lot of rain and cloudy days,ASK_CAUSE
Why does it always get worse when it rains a lot? very dry spell with cracked soil,ASK_CAUSE
Is this disease coming from the previous crop residues? weather is dry and hot and at tillering stage,ASK_CAUSE
Main cause?,ASK_CAUSE
Is it because of too much nitrogen fertiliser? weather is dry and hot,ASK_CAUSE
What causes this disease? at tillering stage,ASK_CAUSE
Why are these brown spots appearing on the leaves? weather is dry and hot and at near harvest,ASK_CAUSE
Is poor soil fertility the main reason for this problem? very dry spell with cracked soil,ASK_CAUSE
Could the seed be the cause of this problem? lot of rain and cloudy days,ASK_CAUSE
Reason for this disease? very dry spell with cracked soil and at nursery stage,ASK_CAUSE
Could the seed be the cause of this problem? weather is dry and hot and at booting stage,ASK_CAUSE
Is this disease coming from the previous crop residues?,ASK_CAUSE
මේකට හේතුව වෙන්නේ කුමන ජීවියා ද? weather is dry and hot,ASK_CAUSE
මේකට හේතුව වෙන්නේ කුමන ජීවියා ද? at booting stage,ASK_CAUSE
Does rainy weather cause this to spread fast? it is very rainy and humid these days,ASK_CAUSE
Is this problem due to insects scraping the leaves? at tillering stage,ASK_CAUSE
Pathogen type? very dry spell with cracked soil and at vegetative stage,ASK_CAUSE
Could the seed be the cause of this problem? very dry spell with cracked soil and at vegetative stage,ASK_CAUSE
Is this a virus problem?,ASK_CAUSE
Explain the main cause and favourable conditions. very dry spell with cracked soil and at nursery stage,ASK_CAUSE
Is this caused by a fungus or an insect? weather is dry and hot and at near harvest,ASK_CAUSE
Is it because of too much nitrogen fertiliser? it is very rainy and humid these days and at tillering stage,ASK_CAUSE
Is this caused by a fungus or an insect? lot of rain and cloudy days and at tillering stage,ASK_CAUSE
Is it because of too much nitrogen fertiliser? at near harvest,ASK_CAUSE
Does rainy weather cause this to spread fast?,ASK_CAUSE
Is poor drainage causing this disease? weather is dry and hot and at booting stage,ASK_CAUSE
Main cause? lot of rain and cloudy days and at nursery stage,ASK_CAUSE
Is this caused by a fungus or an insect? weather is dry and hot and at vegetative stage,ASK_CAUSE
Main cause? lot of rain and cloudy days,ASK_CAUSE
Explain the main cause and favourable conditions. at near harvest,ASK_CAUSE
Does continuous rice without rotation cause this disease? very dry spell with cracked soil and at vegetative stage,ASK_CAUSE
Is this disease coming from the previous crop residues? very dry spell with cracked soil,ASK_CAUSE
Could grassy weeds on the bund be harbouring the pest? weather is dry and hot,ASK_CAUSE
Is this caused by a fungus or an insect? at vegetative stage,ASK_CAUSE
Does continuous rice without rotation cause this disease? at tillering stage,ASK_CAUSE
Does continuous rice without rotation cause this disease?,ASK_CAUSE
Is this problem due to insects scraping the leaves? at near harvest,ASK_CAUSE
මේකට හේතුව වෙන්නේ කුමන ජීවියා ද? lot of rain and cloudy days and at tillering stage,ASK_CAUSE
Why does it always get worse when it rains a lot? it is very rainy and humid these days and at nursery stage,ASK_CAUSE
Pathogen type? at tillering stage,ASK_CAUSE
What causes this disease? at vegetative stage,ASK_CAUSE
Main cause? weather is dry and hot and at booting stage,ASK_CAUSE
Does rainy weather cause this to spread fast? lot of rain and cloudy days and at near harvest,ASK_CAUSE
Does rainy weather cause this to spread fast? very dry spell with cracked soil and at near harvest,ASK_CAUSE
Cause? at booting stage,ASK_CAUSE
Is this disease coming from the previous crop residues? it is very rainy and humid these days,ASK_CAUSE
Is this a virus problem? lot of rain and cloudy days and at tillering stage,ASK_CAUSE
Is it seed-borne or soil-borne? lot of rain and cloudy days,ASK_CAUSE
Is it because of too much nitrogen fertiliser? weather is dry and hot and at vegetative stage,ASK_CAUSE
Is it seed-borne or soil-borne? lot of rain and cloudy days and at booting stage,ASK_CAUSE
Could grassy weeds on the bund be harbouring the pest? lot of rain and cloudy days and at nursery stage,ASK_CAUSE
Is climate change making this disease worse? lot of rain and cloudy days and at near harvest,ASK_CAUSE
Pathogen type? at booting stage,ASK_CAUSE
Main cause? very dry spell with cracked soil and at booting stage,ASK_CAUSE
Reason for this disease? weather is dry and hot,ASK_CAUSE
Reason for this disease? it is very rainy and humid these days and at tillering stage,ASK_CAUSE
Is this problem due to insects scraping the leaves? at vegetative stage,ASK_CAUSE
Reason for this disease? it is very rainy and humid these days,ASK_CAUSE
Is it seed-borne or soil-borne? it is very rainy and humid these days,ASK_CAUSE
Pathogen type? very dry spell with cracked soil,ASK_CAUSE
Is this problem due to insects scraping the leaves? at nursery stage,ASK_CAUSE
Is it seed-borne or soil-borne? very dry spell with cracked soil and at vegetative stage,ASK_CAUSE
Could the seed be the cause of this problem? very dry spell with cracked soil and at booting stage,ASK_CAUSE
Is it seed-borne or soil-borne? weather is dry and hot,ASK_CAUSE
Is it seed-borne or soil-borne?,ASK_CAUSE
Could grassy weeds on the bund be harbouring the pest? lot of rain and cloudy days,ASK_CAUSE
Could grassy weeds on the bund be harbouring the pest? at booting stage,ASK_CAUSE
Does continuous rice without rotation cause this disease? lot of rain and cloudy days,ASK_CAUSE
Why is this happening to my field? at tillering stage,ASK_CAUSE
Is poor drainage causing this disease?,ASK_CAUSE
Pathogen type? it is very rainy and humid these days and at booting stage,ASK_CAUSE
Why is this happening to my field? very dry spell with cracked soil,ASK_CAUSE
Is climate change making this disease worse?,ASK_CAUSE
මේකට හේතුව වෙන්නේ කුමන ජීවියා ද? lot of rain and cloudy days and at vegetative stage,ASK_CAUSE
මේකට හේතුව වෙන්නේ කුමන ජීවියා ද? lot of rain and cloudy days,ASK_CAUSE
Why does it always get worse when it rains a lot? at vegetative stage,ASK_CAUSE
Could grassy weeds on the bund be harbouring the pest? at nursery stage,ASK_CAUSE
Explain the main cause and favourable conditions. it is very rainy and humid these days,ASK_CAUSE
Does continuous rice without rotation cause this disease? lot of rain and cloudy days and at booting stage,ASK_CAUSE
Main cause? weather is dry and hot,ASK_CAUSE
Is this disease coming from the previous crop residues? it is very rainy and humid these days and at tillering stage,ASK_CAUSE
Is it seed-borne or soil-borne? very dry spell with cracked soil and at tillering stage,ASK_CAUSE
Is climate change making this disease worse? at vegetative stage,ASK_CAUSE
මේකට හේතුව වෙන්නේ කුමන ජීවියා ද? very dry spell with cracked soil and at nursery stage,ASK_CAUSE
Explain the main cause and favourable conditions. weather is dry and hot and at nursery stage,ASK_CAUSE
Is poor drainage causing this disease? at tillering stage,ASK_CAUSE
Is this problem due to insects scraping the leaves? lot of rain and cloudy days,ASK_CAUSE
Could the seed be the cause of this problem? weather is dry and hot and at near harvest,ASK_CAUSE
Does rainy weather cause this to spread fast? it is very rainy and humid these days and at nursery stage,ASK_CAUSE
Is it seed-borne or soil-borne? very dry spell with cracked soil,ASK_CAUSE
Could the seed be the cause of this problem?,ASK_CAUSE
Is poor soil fertility the main reason for this problem? at tillering stage,ASK_CAUSE
Does continuous rice without rotation cause this disease? at vegetative stage,ASK_CAUSE
Could the seed be the cause of this problem? at near harvest,ASK_CAUSE
Why are these brown spots appearing on the leaves?,ASK_CAUSE
Why does it always get worse when it rains a lot? it is very rainy and humid these days and at tillering stage,ASK_CAUSE
Is it because of too much nitrogen fertiliser? weather is dry and hot and at tillering stage,ASK_CAUSE
Does continuous rice without rotation cause this disease? it is very rainy and humid these days and at near harvest,ASK_CAUSE
Reason for this disease? at vegetative stage,ASK_CAUSE
Cause? at vegetative stage,ASK_CAUSE
Explain the main cause and favourable conditions.,ASK_CAUSE
Does rainy weather cause this to spread fast? lot of rain and cloudy days,ASK_CAUSE
Is it because of too much nitrogen fertiliser? lot of rain and cloudy days and at nursery stage,ASK_CAUSE
Why is this happening to my field? lot of rain and cloudy days and at booting stage,ASK_CAUSE
Why are these brown spots appearing on the leaves? it is very rainy and humid these days,ASK_CAUSE
Is poor drainage causing this disease? very dry spell with cracked soil and at nursery stage,ASK_CAUSE
Main cause? at booting stage,ASK_CAUSE
Is this a virus problem? weather is dry and hot and at nursery stage,ASK_CAUSE
Does rainy weather cause this to spread fast? at tillering stage,ASK_CAUSE
Why is this happening to my field? weather is dry and hot and at booting stage,ASK_CAUSE
What causes this disease? very dry spell with cracked soil,ASK_CAUSE
Does continuous rice without rotation cause this disease? at booting stage,ASK_CAUSE
Is it seed-borne or soil-borne? at near harvest,ASK_CAUSE
Could grassy weeds on the bund be harbouring the pest? very dry spell with cracked soil,ASK_CAUSE
Is it because of too much nitrogen fertiliser? at nursery stage,ASK_CAUSE
Is this problem due to insects scraping the leaves? very dry spell with cracked soil and at vegetative stage,ASK_CAUSE
Why is this happening to my field? weather is dry and hot and at tillering stage,ASK_CAUSE
Does continuous rice without rotation cause this disease? very dry spell with cracked soil and at nursery stage,ASK_CAUSE
Reason for this disease? very dry spell with cracked soil,ASK_CAUSE
Why is this happening to my field? at nursery stage,ASK_CAUSE
Why is this happening to my field? lot of rain and cloudy days and at nursery stage,ASK_CAUSE
What causes this disease? weather is dry and hot and at vegetative stage,ASK_CAUSE
Could the seed be the cause of this problem? weather is dry and hot,ASK_CAUSE
Why are these brown spots appearing on the leaves? very dry spell with cracked soil and at nursery stage,ASK_CAUSE
Main cause? at vegetative stage,ASK_CAUSE
Why does it always get worse when it rains a lot? weather is dry and hot and at vegetative stage,ASK_CAUSE
Pathogen type? very dry spell with cracked soil and at tillering stage,ASK_CAUSE
Is this disease coming from the previous crop residues? at vegetative stage,ASK_CAUSE
Does rainy weather cause this to spread fast? weather is dry and hot,ASK_CAUSE
මේකට හේතුව වෙන්නේ කුමන ජීවියා ද? it is very rainy and humid these days,ASK_CAUSE
Is this a virus problem? it is very rainy and humid these days and at near harvest,ASK_CAUSE
Could the seed be the cause of this problem? lot of rain and cloudy days and at near harvest,ASK_CAUSE
Explain the main cause and favourable conditions. very dry spell with cracked soil and at booting stage,ASK_CAUSE
මේකට හේතුව වෙන්නේ කුමන ජීවියා ද? it is very rainy and humid these days and at near harvest,ASK_CAUSE
මේකට හේතුව වෙන්නේ කුමන ජීවියා ද? lot of rain and cloudy days and at booting stage,ASK_CAUSE
Pathogen type? lot of rain and cloudy days and at booting stage,ASK_CAUSE
Does continuous rice without rotation cause this disease? it is very rainy and humid these days,ASK_CAUSE
Explain the main cause and favourable conditions. at booting stage,ASK_CAUSE
Is it seed-borne or soil-borne? it is very rainy and humid these days and at vegetative stage,ASK_CAUSE
Could the seed be the cause of this problem? very dry spell with cracked soil,ASK_CAUSE
Pathogen type?,ASK_CAUSE
Is this caused by a fungus or an insect? weather is dry and hot and at booting stage,ASK_CAUSE
Explain the main cause and favourable conditions. very dry spell with cracked soil,ASK_CAUSE
Is this problem due to insects scraping the leaves? it is very rainy and humid these days and at booting stage,ASK_CAUSE
Is poor drainage causing this disease? at vegetative stage,ASK_CAUSE
Is it because of too much nitrogen fertiliser? very dry spell with cracked soil and at near harvest,ASK_CAUSE
Reason for this disease? lot of rain and cloudy days,ASK_CAUSE
Could grassy weeds on the bund be harbouring the pest? lot of rain and cloudy days and at booting stage,ASK_CAUSE
Why are these brown spots appearing on the leaves? very dry spell with cracked soil and at booting stage,ASK_CAUSE
Is it seed-borne or soil-borne? lot of rain and cloudy days and at vegetative stage,ASK_CAUSE
Is it seed-borne or soil-borne? weather is dry and hot and at near harvest,ASK_CAUSE
Why does it always get worse when it rains a lot? very dry spell with cracked soil and at vegetative stage,ASK_CAUSE
Is poor soil fertility the main reason for this problem? very dry spell with cracked soil and at near harvest,ASK_CAUSE
Cause? very dry spell with cracked soil and at near harvest,ASK_CAUSE
Explain the main cause and favourable conditions. lot of rain and cloudy days and at tillering stage,ASK_CAUSE
Reason for this disease? very dry spell with cracked soil and at tillering stage,ASK_CAUSE
Is climate change making this disease worse? weather is dry and hot,ASK_CAUSE
Explain the main cause and favourable conditions. it is very rainy and humid these days and at booting stage,ASK_CAUSE
Cause? weather is dry and hot,ASK_CAUSE
Is this caused by a fungus or an insect? weather is dry and hot and at tillering stage,ASK_CAUSE
Could the seed be the cause of this problem? weather is dry and hot and at tillering stage,ASK_CAUSE
Is it seed-borne or soil-borne? at vegetative stage,ASK_CAUSE
Why are these brown spots appearing on the leaves? weather is dry and hot and at nursery stage,ASK_CAUSE
Does rainy weather cause this to spread fast? lot of rain and cloudy days and at booting stage,ASK_CAUSE
What causes this disease? lot of rain and cloudy days and at vegetative stage,ASK_CAUSE
Why are these brown spots appearing on the leaves? it is very rainy and humid these days and at booting stage,ASK_CAUSE
Could grassy weeds on the bund be harbouring the pest? it is very rainy and humid these days and at booting stage,ASK_CAUSE
Main cause? very dry spell with cracked soil and at nursery stage,ASK_CAUSE
Why are these brown spots appearing on the leaves? weather is dry and hot,ASK_CAUSE
Is climate change making this disease worse? it is very rainy and humid these days,ASK_CAUSE
I will ask more later.,OTHER
Please continue.,OTHER
Explain briefly.,OTHER
"Near harvest, grains are almost mature. 🙂",OTHER
Plants are in vegetative stage with many tillers. 🙂,OTHER
"Thanks, that was helpful 👍",OTHER
Thank you for the advice.,OTHER
Ok I understood. 👍,OTHER
It has been very dry and hot for weeks. 👍,OTHER
Hi 🙂,OTHER
Hi 👍,OTHER
Ok 👍,OTHER
Plants are in vegetative stage with many tillers.,OTHER
Can you summarise it? 👍,OTHER
Just testing the assistant.,OTHER
"Great, thanks. 🙂",OTHER
"Thanks, that was helpful",OTHER
Thank you 👍,OTHER
Field is under standing water most of the time. 🙂,OTHER
Hello,OTHER
It has been very dry and hot for weeks.,OTHER
I'm only testing your responses. 🙂,OTHER
"Stop here, enough.",OTHER
"Near harvest, grains are almost mature.",OTHER
ලැබුනා බොහොම ස්තුතියි.,OTHER
That explanation was clear. 🙂,OTHER
"Great, thanks.",OTHER
Not sure what to ask. 👍,OTHER
Hi,OTHER
I'm only testing your responses.,OTHER
Can you summarise it? 🙂,OTHER
"Thanks, that was helpful 🙂",OTHER
Good bye. 👍,OTHER
Crop is at tillering stage. 🙂,OTHER
👍,OTHER
"Near harvest, grains are almost mature. 👍",OTHER
Good morning 🙂,OTHER
Bye. 👍,OTHER
Can you summarise it?,OTHER
That explanation was clear.,OTHER
Just testing the assistant. 👍,OTHER
"Nursery stage now, plants are very small. 🙂",OTHER
Crop is at tillering stage.,OTHER
Thank you for the advice. 👍,OTHER
Ok,OTHER
We are using alternate wetting and drying irrigation.,OTHER
That explanation was clear. 👍,OTHER
Good bye.,OTHER
Crop is at tillering stage. 👍,OTHER
The weather is mostly rainy and humid these days. 👍,OTHER
Good morning,OTHER
Hello 👍,OTHER
Thank you,OTHER
ලැබුනා බොහොම ස්තුතියි. 👍,OTHER
Bye.,OTHER
Explain briefly. 👍,OTHER
The weather is mostly rainy and humid these days.,OTHER
"Stop here, enough. 🙂",OTHER
"හරි, තේරුණා.",OTHER
Are you an AI chatbot? 👍,OTHER
Ok I understood.,OTHER
Field is under standing water most of the time.,OTHER
Thank you for the advice. 🙂,OTHER
Not sure what to ask.,OTHER
I will ask more later. 🙂,OTHER
"Great, thanks. 👍",OTHER
Hello 🙂,OTHER
"Stop here, enough. 👍",OTHER
👍 👍,OTHER
Please continue. 🙂,OTHER
Good morning 👍,OTHER
Thank you 🙂,OTHER
I will ask more later. 👍,OTHER
"හරි, තේරුණා. 🙂",OTHER
"Nursery stage now, plants are very small. 👍",OTHER
We are using alternate wetting and drying irrigation. 🙂,OTHER
👍 🙂,OTHER
Are you an AI chatbot?,OTHER
Bye. 🙂,OTHER
Plants are in vegetative stage with many tillers. 👍,OTHER
Field is under standing water most of the time. 👍,OTHER
Please continue. 👍,OTHER
The weather is mostly rainy and humid these days. 🙂,OTHER
"Nursery stage now, plants are very small.",OTHER
ලැබුනා බොහොම ස්තුතියි. 🙂,OTHER
It has been very dry and hot for weeks. 🙂,OTHER
"හරි, තේරුණා. 👍",OTHER
We are using alternate wetting and drying irrigation. 👍,OTHER
Are you an AI chatbot? 🙂,OTHER
Ok 🙂,OTHER
Not sure what to ask. 🙂,OTHER
Explain briefly. 🙂,OTHER
I'm only testing your responses. 👍,OTHER
Just testing the assistant. 🙂,OTHER
Ok I understood. 🙂,OTHER
Good bye. 🙂,OTHER
"Leaves have many small brown spots with a yellow halo",SYMPTOM_DESCRIPTION
"Small round brown lesions all over the leaf blade",SYMPTOM_DESCRIPTION
"White narrow lines along the veins, like someone scraped the leaf",SYMPTOM_DESCRIPTION
"Central tillers are dry and can be pulled out easily",SYMPTOM_DESCRIPTION
"Leaf tips turning yellow and then drying back towards the base",SYMPTOM_DESCRIPTION
"Leaves show spindle shaped grey spots with brown borders",SYMPTOM_DESCRIPTION
"කොළේ ටික ටික කලු පැල්ලම් තියෙනවා",SYMPTOM_DESCRIPTION
"පොතේ මැද්දෙන් කහ පැල්ලම් සහ ඉරීම් තියෙනවා",SYMPTOM_DESCRIPTION
"Leaves are yellow-orange and plants are stunted and droopy",SYMPTOM_DESCRIPTION
"On the underside of the leaf there is a white downy growth",SYMPTOM_DESCRIPTION
"There are many tiny holes and scraped areas on the top of the leaf",SYMPTOM_DESCRIPTION
"Some leaves look burnt from the tip, as if scorched",SYMPTOM_DESCRIPTION
"Brown spots are bigger in the middle of the leaf and some have grey centres",SYMPTOM_DESCRIPTION
"The field looks patchy, some clumps very yellow and short",SYMPTOM_DESCRIPTION
"පළු කොළවට කහ පැල්ලම් සහ කලාපයක් වගේ තියෙනවා",SYMPTOM_DESCRIPTION
"Thin white streaks running parallel to the veins on most leaves",SYMPTOM_DESCRIPTION
"Seedlings in the nursery have brown blighted leaves and poor stand",SYMPTOM_DESCRIPTION
"Leaves curling and drying early with pale yellow angular patches",SYMPTOM_DESCRIPTION
"Leaves are mostly healthy green, I don’t see any clear spots",SYMPTOM_DESCRIPTION
"Neck region of the panicle turning brown and breaking, grains empty",SYMPTOM_DESCRIPTION
"Rainy and humid, and leaves have white spots appearing on upper half",SYMPTOM_DESCRIPTION
"During a dry spell leaves developed many brown lesions",SYMPTOM_DESCRIPTION
"In nursery, seedlings show brown blight on the leaves",SYMPTOM_DESCRIPTION
"At booting stage we see grey spindle lesions near the neck",SYMPTOM_DESCRIPTION
"Grains are not filling properly, plants look yellow",SYMPTOM_DESCRIPTION
"Field edges have stunted yellow clumps with spotted leaves",SYMPTOM_DESCRIPTION
"Some hills are completely dried in the middle, outer leaves still green",SYMPTOM_DESCRIPTION
"කොළේ ඉහළ පැත්තෙන් කහ වෙනවා පසුව වටින් වියලෙලා යනවා",SYMPTOM_DESCRIPTION
"Thin white streaks and skeletonised leaves all over the field",SYMPTOM_DESCRIPTION
"Small brown spots started in nursery and now more in main field",SYMPTOM_DESCRIPTION
"Leaves have long water-soaked streaks from tip to base",SYMPTOM_DESCRIPTION
"Leaf surface looks scraped and silvery, very thin tissue left",SYMPTOM_DESCRIPTION
"Leaves are mottled yellow and green with rusty dots",SYMPTOM_DESCRIPTION
"Spots are mostly on the lower leaves near the base",SYMPTOM_DESCRIPTION
"Brown lesions with yellow halo spreading upward on the leaf",SYMPTOM_DESCRIPTION
"Leaves in the centre of the hill are dry but outer leaves look ok",SYMPTOM_DESCRIPTION
"Young leaves appear twisted and pale with some brown edges",SYMPTOM_DESCRIPTION
"Panicles are short and many spikelets are empty",SYMPTOM_DESCRIPTION
"රොදු ඇඳුණු වගේ මැැස්සීමක් තියෙනවා කොළෙ මතුපිට",SYMPTOM_DESCRIPTION
"What disease is this?",ASK_DIAGNOSIS
"Can you tell me what disease this could be?",ASK_DIAGNOSIS
"Which disease is causing these symptoms?",ASK_DIAGNOSIS
"මේක මොන ව්‍යාධියද?",ASK_DIAGNOSIS
"මේ කොළ වල තියෙන ප්‍රශ්නය මොකක් ද?",ASK_DIAGNOSIS
"What problem is affecting my paddy leaves?",ASK_DIAGNOSIS
"Can you identify the disease from these symptoms?",ASK_DIAGNOSIS
"ඒක rice disease එකක් ද?",ASK_DIAGNOSIS
"Is this blast or brown spot?",ASK_DIAGNOSIS
"Do you think this is tungro?",ASK_DIAGNOSIS
"Could this be hispa attack?",ASK_DIAGNOSIS
"Is this normal or a disease?",ASK_DIAGNOSIS
"What disease is causing these white lines on the leaves?",ASK_DIAGNOSIS
"From these brown eye-shaped spots, what do you think the disease is?",ASK_DIAGNOSIS
"මේ රතු-කහ පැල්ලම් වලට හේතුව මොන ව්‍යාධිය වෙන්නෙ?",ASK_DIAGNOSIS
"Based on these symptoms, can you name the disease?",ASK_DIAGNOSIS
"I think it might be blast but not sure",ASK_DIAGNOSIS
"Not sure if it is blast or brown spot, please guide",ASK_DIAGNOSIS
"මේක normal ද නැද්ද කියලා බලලා කියන්න",ASK_DIAGNOSIS
"Is my crop healthy or is there a disease starting?",ASK_DIAGNOSIS
"Explain what disease this looks like",ASK_DIAGNOSIS
"Which rice disease does this resemble?",ASK_DIAGNOSIS
"Is this something serious or a minor leaf spot?",ASK_DIAGNOSIS
"Could this be due to tungro virus?",ASK_DIAGNOSIS
"Is it more like hispa or brown spot?",ASK_DIAGNOSIS
"Disease name please",ASK_DIAGNOSIS
"What is the likely disease here?",ASK_DIAGNOSIS
"Diagnosis?",ASK_DIAGNOSIS
"Which disease?",ASK_DIAGNOSIS
"How do I treat this disease?",ASK_TREATMENT
"What should I do to control this problem?",ASK_TREATMENT
"How can I control this on my field?",ASK_TREATMENT
"මට මේක කොහොමද සීඝ්‍රයෙන් හොඳ කරගන්නෙ?",ASK_TREATMENT
"මට spray කරන්න තියෙන්නේ මොකක්ද?",ASK_TREATMENT
"What pesticide should I spray for this?",ASK_TREATMENT
"Is there any chemical to control this disease?",ASK_TREATMENT
"Can I use a fungicide for this?",ASK_TREATMENT
"Tell me the best way to treat it now",ASK_TREATMENT
"I need treatment recommendation for this",ASK_TREATMENT
"වැඩි හානිය වෙන්ට පෙර මොකද කරන් තියෙන්නෙ?",ASK_TREATMENT
"What can I do immediately in the field to reduce damage?",ASK_TREATMENT
"How do I treat this, it is spreading fast",ASK_TREATMENT
"Which spray should I use to control this disease quickly?",ASK_TREATMENT
"Any organic way to control this problem?",ASK_TREATMENT
"Can I manage this only with cultural practices?",ASK_TREATMENT
"Simple steps to control this disease?",ASK_TREATMENT
"Show me how to control this step by step",ASK_TREATMENT
"Please give me a simple control plan",ASK_TREATMENT
"Can you give me field management steps for this problem?",ASK_TREATMENT
"I want to know how to stop it from spreading",ASK_TREATMENT
"Control measures?",ASK_TREATMENT
"Treatment?",ASK_TREATMENT
"Spray?",ASK_TREATMENT
"Chemical control options?",ASK_TREATMENT
"Give me immediate treatment options",ASK_TREATMENT
"Quick fix for this disease?",ASK_TREATMENT
"How can I prevent this next season?",ASK_PREVENTION
"What should I do to avoid this disease in future?",ASK_PREVENTION
"Next crop, how do I make sure this doesn’t come again?",ASK_PREVENTION
"මීලඟ කන්නයට මේක නැතිවෙන්න කොහොමද වගා කරගන්නෙ?",ASK_PREVENTION
"How to stop this disease from coming back every year?",ASK_PREVENTION
"What preventive measures should I take?",ASK_PREVENTION
"Any long term way to prevent this problem?",ASK_PREVENTION
"How to protect seedlings from getting this disease?",ASK_PREVENTION
"ක්‍රමවත් ආරක්ෂණ පියවර මොනවද?",ASK_PREVENTION
"How to avoid this problem when the weather is very wet?",ASK_PREVENTION
"If this is tungro, how to stop it spreading next crop?",ASK_PREVENTION
"What can I change in fertiliser and water management to avoid this?",ASK_PREVENTION
"Seed selection steps to prevent this disease?",ASK_PREVENTION
"මේ ව්‍යාධිය නැවත නැවත එන්න එපා කියලා මොකක්ද කරන්නෙ?",ASK_PREVENTION
"How to prevent this disease in future wet seasons?",ASK_PREVENTION
"Prevention tips?",ASK_PREVENTION
"Preventions?",ASK_PREVENTION
"How do I reduce the chance of this disease again?",ASK_PREVENTION
"Preventive plan for next season please",ASK_PREVENTION
"Long term management to avoid this disease?",ASK_PREVENTION
"Preventing this disease in nursery stage?",ASK_PREVENTION
"Preventive measures before planting?",ASK_PREVENTION
"What causes this disease?",ASK_CAUSE
"Is this caused by a fungus or an insect?",ASK_CAUSE
"Is this a virus problem?",ASK_CAUSE
"මේකට හේතුව වෙන්නේ කුමන ජීවියා ද?",ASK_CAUSE
"Why is this happening to my field?",ASK_CAUSE
"Why are these brown spots appearing on the leaves?",ASK_CAUSE
"Is it because of too much nitrogen fertiliser?",ASK_CAUSE
"Is poor drainage causing this disease?",ASK_CAUSE
"Could the seed be the cause of this problem?",ASK_CAUSE
"Does rainy weather cause this to spread fast?",ASK_CAUSE
"මේකට හේතුව වැසිද, වියළි කාල ද?",ASK_CAUSE
